02,79124143114,20000120094246,20000120110225
01,79122142431,20000118135306,20000118143113
02,79200142220,20000103050643,20000103053214
01,79314321241,20000122174327,20000122184956
01,79231020314,20000112171244,20000112180853
01,79311024313,20000124191015,20000124192849
01,79343313301,20000119083812,20000119085420
01,79124404331,20000109044731,20000109053952
01,79201420034,20000107161806,20000107171219
02,79313430321,20000119125436,20000119143209
01,79241231003,20000127064113,20000127075054
02,79240110201,20000121053229,20000121053743
02,79101312310,20000119144010,20000119153922
02,79023014434,20000125013237,20000125032739
01,79143110322,20000111162301,20000111164508
02,79021303123,20000130112136,20000130113322
01,79001110422,20000110143823,20000110150329
01,79022021230,20000109170407,20000109184606
01,79033324342,20000129210443,20000129224020
01,79432412313,20000116113305,20000116124503
01,79243041441,20000120170351,20000120174758
02,79440121114,20000122023628,20000122034658
02,79420130213,20000117042203,20000117060727
02,79034302220,20000105195151,20000105200253
02,79402111131,20000126185246,20000126192316
01,79202242401,20000126180037,20000126191901
02,79141441244,20000129154655,20000129160549
01,79331144131,20000104144132,20000104152733
01,79120100430,20000128221049,20000128232527
02,79024412243,20000110124954,20000110142957
02,79340404013,20000124191056,20000124204850
01,79444212410,20000107075911,20000107085347
02,79442442442,20000109133019,20000109134903
02,79123114110,20000128214720,20000128225932
02,79433323213,20000118114554,20000118134058
01,79203243333,20000126052455,20000126064652
01,79241243144,20000107175028,20000107182620
02,79420010211,20000116162858,20000116175057
02,79400220300,20000131134213,20000131145144
01,79411344100,20000129182643,20000129193813
01,79121223212,20000111095216,20000111105845
02,79134014311,20000103091735,20000103093122
01,79230330443,20000119135619,20000119150848
02,79440111233,20000128050152,20000128065606
01,79000014400,20000116065559,20000116080641
01,79200000214,20000115043959,20000115062526
01,79303102424,20000101190205,20000101200141
01,79300130031,20000117070156,20000117072111
02,79200244240,20000121153704,20000121154007
01,79334032143,20000119083601,20000119092219
02,79412430102,20000129193057,20000129194132
02,79401342440,20000104180746,20000104183347
02,79421220401,20000103215340,20000103221245
02,79240343311,20000115172516,20000115183120
02,79214440310,20000124121341,20000124124346
02,79020441042,20000125094801,20000125104942
01,79234033404,20000122120209,20000122135824
01,79323412410,20000101174420,20000101175031
01,79233343014,20000123192045,20000123194739
02,79122034322,20000122003124,20000122015619
02,79310004332,20000116163931,20000116165728
01,79113030310,20000130041008,20000130041829
01,79410330314,20000130112654,20000130121956
02,79330342413,20000124115621,20000124131059
01,79213010031,20000121032250,20000121035030
02,79122412313,20000118023242,20000118024022
02,79110342301,20000101140419,20000101141542
01,79233241112,20000121221645,20000121235248
02,79020233044,20000120075819,20000120081303
02,79402024243,20000104184543,20000104195121
01,79211014213,20000112134009,20000112135023
01,79003040014,20000124203431,20000124220610
01,79401204330,20000119170844,20000119175936
02,79342402041,20000116050618,20000116062530
02,79310324232,20000130182622,20000130185433
01,79404034403,20000130211151,20000130224114
02,79022021122,20000115031244,20000115044848
01,79402142032,20000119045601,20000119051105
01,79304134343,20000102214310,20000102220209
01,79204131212,20000105141416,20000105150628
02,79140234032,20000131105150,20000131120113
02,79131004032,20000117150036,20000117162628
01,79202333232,20000111004157,20000111010821
02,79042424400,20000101034845,20000101050144
01,79342043130,20000115003431,20000115010750
01,79210433410,20000126100940,20000126105352
01,79030242034,20000126122421,20000126134336
01,79200030341,20000111162355,20000111180442
01,79012223042,20000102140242,20000102140334
02,79320003134,20000122135057,20000122154021
02,79301202413,20000121054209,20000121074137
02,79412333340,20000115084210,20000115100603
01,79230341202,20000117060416,20000117073101
02,79132213123,20000114010541,20000114021540
01,79432313120,20000130175643,20000130194538
02,79210233103,20000131084700,20000131094957
02,79300033042,20000102173700,20000102183903
01,79224421031,20000120212958,20000120215432
01,79442103210,20000123135143,20000123143354
01,79224300320,20000109122202,20000109135130
01,79121144102,20000128171550,20000128185205
01,79012143134,20000104210931,20000104222251
01,79130121014,20000106032815,20000106032954
01,79104221401,20000104091843,20000104105203
01,79413004012,20000128083333,20000128085618
01,79211242100,20000126052038,20000126055328
02,79221220142,20000111074812,20000111091335
01,79102244414,20000114205231,20000114222413
01,79232100121,20000125104616,20000125123921
02,79233301123,20000118163609,20000118172722
01,79411044402,20000114122140,20000114140533
01,79334141341,20000124173906,20000124175347
01,79234414140,20000121122050,20000121132838
01,79413404001,20000117191251,20000117195053
01,79441301010,20000116102313,20000116115738
02,79410220122,20000124221341,20000124234926
02,79420223201,20000119202609,20000119204124
01,79404033243,20000114201535,20000114202833
02,79240034214,20000128165052,20000128180726
02,79402101331,20000126011632,20000126022435
01,79401101110,20000123142726,20000123151248
01,79102404120,20000127023051,20000127041500
01,79342331313,20000131045105,20000131052756
01,79324120124,20000131224731,20000201003444
01,79201214140,20000117075046,20000117083532
02,79044014333,20000129065952,20000129080827
02,79141203221,20000107210927,20000107230415
02,79032440234,20000105210810,20000105213106
01,79030240021,20000124013013,20000124023608
01,79422434002,20000121223934,20000121224453
01,79010210401,20000129004620,20000129015747
02,79303103243,20000129105503,20000129115912
02,79034141002,20000127110350,20000127122425
02,79204210441,20000118094113,20000118102152
01,79034431433,20000109061357,20000109073904
01,79320324022,20000129223852,20000129233356
01,79114001213,20000128004623,20000128010136
02,79444401020,20000118024451,20000118040857
01,79204440443,20000111102408,20000111111538
01,79300320211,20000116123935,20000116132610
02,79300014113,20000120195947,20000120215713
01,79240430302,20000104092035,20000104095951
02,79032231001,20000102093340,20000102112601
02,79031042000,20000119071851,20000119073746
01,79232402443,20000121205445,20000121215006
02,79042112111,20000118103314,20000118122127
02,79204040403,20000110102741,20000110120407
01,79040340310,20000116223011,20000116234743
02,79444030340,20000131022458,20000131040919
01,79323440111,20000111002226,20000111020446
01,79040313400,20000114141301,20000114152914
01,79304100100,20000120200606,20000120205301
02,79403434214,20000106161930,20000106170716
01,79331230331,20000124224109,20000124232611
01,79004324332,20000128200813,20000128215806
02,79011103344,20000103153557,20000103155359
02,79201413002,20000121163546,20000121175403
02,79100341404,20000109033042,20000109051151
01,79111131202,20000124111815,20000124124323
01,79010141004,20000105134507,20000105134608
02,79320002220,20000117083109,20000117083421
01,79034132404,20000114063207,20000114073022
02,79442344323,20000124123203,20000124130915
01,79101140214,20000124050355,20000124070339
02,79234414030,20000123115954,20000123132826
01,79441104112,20000101144239,20000101162453
02,79201003434,20000119152218,20000119155222
01,79302301341,20000101215843,20000101234004
01,79211341141,20000109145730,20000109152344
01,79423204440,20000113015554,20000113021113
02,79240401432,20000120033347,20000120051953
02,79431141103,20000107194225,20000107205457
01,79223013440,20000131054928,20000131072044
01,79322123310,20000106222933,20000106230333
01,79111434222,20000114172326,20000114182207
02,79413220133,20000108020212,20000108022251
02,79211442230,20000121130016,20000121130157
02,79100242322,20000120125009,20000120143412
01,79313000331,20000129103343,20000129122639
01,79122341440,20000125144705,20000125160025
01,79100104232,20000124200236,20000124204705
02,79433313044,20000117214626,20000117221811
02,79044041333,20000122061223,20000122062748
01,79143204343,20000108223054,20000108235714
02,79444030024,20000117053550,20000117065152
02,79442410203,20000119111106,20000119120317
02,79242101002,20000130171845,20000130184537
01,79334440223,20000117174627,20000117192812
01,79242112430,20000128102450,20000128105652
01,79303234323,20000130094020,20000130101549
02,79103404433,20000110140634,20000110142550
02,79130220402,20000121053533,20000121073057
01,79423412112,20000102070543,20000102083913
02,79332022413,20000114101250,20000114114054
01,79413211041,20000122135105,20000122140843
02,79240413214,20000110093820,20000110094952
01,79404214411,20000123063221,20000123071718
02,79333110012,20000107043604,20000107063303
01,79402302011,20000116085819,20000116093303
02,79341001042,20000109030021,20000109033604
01,79024230104,20000119100020,20000119114719
02,79342431402,20000106064534,20000106071958
02,79241240331,20000101004856,20000101021833
01,79111224033,20000111163725,20000111170410
01,79103114023,20000114192503,20000114204726
01,79324034312,20000113194458,20000113194622
02,79143001234,20000121021511,20000121035000
01,79333343012,20000128190745,20000128200513
02,79033330123,20000117090210,20000117094521
01,79243110021,20000102175134,20000102175412
02,79202323144,20000117102816,20000117115900
02,79033434304,20000130120845,20000130122933
02,79200343104,20000108145953,20000108151336
01,79443120210,20000120202049,20000120205014
02,79133244030,20000123021516,20000123022739
01,79232312123,20000103104853,20000103110603
01,79210332424,20000117000400,20000117002940
02,79242411331,20000112123358,20000112125802
01,79340042000,20000112153317,20000112155817
02,79303424000,20000127011822,20000127014730
02,79003113023,20000130105009,20000130120113
02,79400043241,20000122003515,20000122020329
01,79032004303,20000123080641,20000123095744
01,79201432124,20000124224729,20000124231110
02,79213203040,20000127100744,20000127101830
01,79304001000,20000105185333,20000105192356
01,79320301300,20000103082945,20000103094143
02,79014432213,20000129073646,20000129091624
01,79430114103,20000128152456,20000128161456
01,79341403400,20000123131046,20000123134455
01,79041230232,20000119063514,20000119081110
02,79320131303,20000115220316,20000115222914
02,79001110112,20000127063752,20000127071525
02,79410032131,20000101183200,20000101191459
02,79344302200,20000117044438,20000117061857
01,79012212432,20000109163107,20000109171016
02,79043231000,20000131125751,20000131135617
02,79034042010,20000104190256,20000104195111
01,79231024142,20000112222100,20000112235051
01,79442034221,20000112172413,20000112184521
02,79101223011,20000115164039,20000115181731
01,79004100304,20000103173028,20000103175004
02,79031124244,20000113160422,20000113175057
02,79014202303,20000112162740,20000112163057
01,79400041111,20000130212706,20000130225748
02,79224013204,20000102173106,20000102192709
01,79424224022,20000131050647,20000131064831
01,79121043114,20000130110025,20000130114925
01,79102343413,20000103193702,20000103193910
01,79113414443,20000121160837,20000121165706
02,79110332023,20000113084255,20000113092722
01,79113100040,20000106053632,20000106071746
02,79244344301,20000114194422,20000114200657
02,79344402312,20000123063531,20000123072056
02,79003432002,20000103194429,20000103213039
02,79324314434,20000127085233,20000127094028
01,79101130414,20000103095954,20000103114636
01,79240023324,20000117054437,20000117064458
02,79134243323,20000116201401,20000116212055
01,79320242201,20000126053050,20000126060131
01,79133420041,20000115171609,20000115172258
01,79214311433,20000121004335,20000121023736
02,79014334032,20000114194756,20000114203119
02,79120210332,20000110083017,20000110090437
01,79001020122,20000126142341,20000126154959
01,79131301143,20000112130138,20000112131056
02,79322440322,20000114180947,20000114190820
02,79244423430,20000115101257,20000115115824
02,79404302440,20000119123736,20000119125954
01,79131124412,20000106005556,20000106021655
01,79231204203,20000124224014,20000125002633
02,79030432211,20000111004240,20000111011043
02,79341113031,20000103151808,20000103162123
01,79420101201,20000114225059,20000114232521
02,79130410010,20000111023420,20000111031829
02,79341420044,20000122083808,20000122092148
02,79342330014,20000111065321,20000111074617
02,79300203124,20000128092648,20000128100315
02,79414411312,20000114063925,20000114080616
02,79100223201,20000130055848,20000130063718
02,79132020031,20000114191558,20000114200133
01,79101432414,20000113222924,20000113225709
02,79120433220,20000111120557,20000111135641
02,79112321431,20000123152407,20000123155151
02,79324331423,20000125203547,20000125211948
02,79214144020,20000111014326,20000111033734
02,79004121411,20000127091224,20000127092735
02,79240224423,20000106060733,20000106070751
01,79321311032,20000112174422,20000112181934
01,79143231020,20000101030126,20000101043056
02,79210214200,20000129200914,20000129214051
01,79013312343,20000107044358,20000107052811
01,79020440323,20000106145018,20000106161810
01,79223442112,20000107154458,20000107173819
02,79122103404,20000123220229,20000123234455
02,79203123241,20000101010424,20000101030113
01,79423130432,20000120060037,20000120073059
02,79042322412,20000107212816,20000107215633
02,79400213443,20000119223354,20000119225003
01,79314123040,20000113210522,20000113210732
02,79442143141,20000116203323,20000116215428
02,79142411013,20000124171015,20000124180202
01,79224144213,20000131181843,20000131182754
01,79422030042,20000120194435,20000120202136
02,79141242124,20000131115826,20000131131241
02,79040123123,20000120205517,20000120215851
01,79230013100,20000113131730,20000113144605
02,79111202230,20000111151917,20000111162424
01,79003410134,20000129031501,20000129041040
02,79110312323,20000128033238,20000128044321
02,79203224201,20000111092131,20000111103504
02,79211124031,20000125175015,20000125182808
02,79220122033,20000116174906,20000116182824
01,79411120324,20000109221740,20000109234954
01,79400142131,20000107155834,20000107164032
01,79202433440,20000112195650,20000112213740
01,79342224443,20000115222842,20000116002423
02,79010412440,20000113144654,20000113153237
02,79014114412,20000113175845,20000113194104
02,79443040141,20000119161125,20000119175054
01,79341333022,20000112082202,20000112100444
01,79412402422,20000105072455,20000105081930
02,79233111324,20000129180519,20000129182802
02,79210122311,20000123114843,20000123120706
01,79242014033,20000112074349,20000112091110
02,79421023210,20000101032418,20000101043617
02,79304424341,20000129060131,20000129063420
02,79312042410,20000116115106,20000116120322
01,79213123230,20000122162052,20000122170306
02,79241333313,20000101071228,20000101073708
02,79232122120,20000102040120,20000102052614
01,79020142403,20000114063046,20000114073725
01,79040232443,20000126043856,20000126051448
02,79012240320,20000111004906,20000111013335
02,79202224402,20000107052106,20000107054258
01,79403104314,20000106175616,20000106194152
01,79014320243,20000128141343,20000128143225
02,79301432204,20000116215805,20000116221436
02,79113402241,20000107002318,20000107012503
01,79400303343,20000113203737,20000113213723
01,79412441220,20000116160800,20000116163037
02,79400400003,20000126192215,20000126202916
02,79101243000,20000110033807,20000110052143
01,79334203143,20000129185846,20000129190957
01,79042321204,20000112212351,20000112230256
02,79334310433,20000120050312,20000120063845
01,79432334330,20000131064728,20000131081233
01,79443441441,20000104030037,20000104035842
02,79403321442,20000128085741,20000128093130
01,79323421033,20000116210131,20000116224414
01,79142244004,20000116112338,20000116121126
02,79301203414,20000110032204,20000110041544
01,79012110023,20000117201525,20000117202443
01,79431121001,20000121084827,20000121103031
01,79331432413,20000103142017,20000103142641
02,79000232324,20000130081237,20000130084802
02,79331241044,20000116152440,20000116165756
02,79333011140,20000101114454,20000101114507
02,79321143220,20000126024403,20000126024705
01,79002013432,20000108192411,20000108192816
02,79211120434,20000129072551,20000129082456
01,79200303211,20000105104256,20000105120812
02,79344024212,20000104144428,20000104155221
02,79142433103,20000131072930,20000131085410
01,79410432232,20000112062331,20000112062719
02,79403023030,20000123192558,20000123210205
01,79442033040,20000114173049,20000114184525
02,79144120032,20000107102437,20000107113449
01,79413304420,20000107080550,20000107090218
02,79214102130,20000111184004,20000111191649
01,79403040404,20000103170146,20000103170521
02,79334231210,20000124024124,20000124033302
02,79131012301,20000119190802,20000119201004
01,79330343003,20000103145448,20000103153141
02,79002140201,20000106111310,20000106114016
02,79140204134,20000113031845,20000113032208
02,79324333232,20000110052923,20000110063458
02,79402003104,20000107132129,20000107150605
01,79123422133,20000113070842,20000113081204
02,79312221323,20000109123813,20000109124125
01,79321334142,20000118042239,20000118052521
01,79101042024,20000110211547,20000110225123
02,79243120312,20000104030141,20000104032948
02,79224031403,20000108204002,20000108222853
02,79014134133,20000102185802,20000102190235
02,79232342010,20000122011635,20000122023257
01,79110131330,20000108151836,20000108171454
01,79422321331,20000130190335,20000130202926
02,79222120014,20000105153153,20000105165105
01,79043201023,20000115114447,20000115125139
02,79010013244,20000126152921,20000126160409
02,79342113231,20000114121012,20000114125822
02,79232022441,20000105055348,20000105073423
01,79022404001,20000114095021,20000114102727
01,79001044021,20000102085141,20000102104950
01,79322323043,20000112192422,20000112210612
01,79221313124,20000110064952,20000110072807
02,79203244304,20000121194401,20000121194404
02,79142433120,20000124210700,20000124213800
02,79420122233,20000113041408,20000113052725
01,79202103011,20000107143600,20000107145910
01,79224343400,20000112151002,20000112155623
01,79232011120,20000106210327,20000106211242
01,79043214401,20000106091912,20000106101739
01,79212434101,20000108091303,20000108095439
01,79010141341,20000111062540,20000111073100
01,79200414201,20000124101324,20000124104130
02,79143340344,20000102034803,20000102035723
02,79222341300,20000124042421,20000124055700
02,79434424303,20000120030126,20000120030929
02,79201111321,20000103080348,20000103091552
01,79031043212,20000125202921,20000125212519
01,79122013044,20000117171240,20000117174404
02,79140034420,20000118111412,20000118120115
01,79003222420,20000125070046,20000125081255
02,79124240413,20000126153516,20000126163122
01,79103203431,20000106083638,20000106090800
02,79003012143,20000106135445,20000106152623
01,79133211100,20000122065614,20000122070406
01,79042441301,20000116134658,20000116154330
02,79041244314,20000117192428,20000117193104
01,79023420143,20000103003527,20000103015154
02,79431430430,20000111004444,20000111024212
01,79001442132,20000118032133,20000118041801
02,79431444311,20000114174642,20000114175605
01,79422032242,20000101002846,20000101013411
01,79201132424,20000131135252,20000131142824
01,79310223442,20000124034258,20000124035651
01,79332243012,20000115080507,20000115080600
02,79423233404,20000110134140,20000110151113
02,79433110400,20000111215822,20000111223418
02,79430034442,20000125065000,20000125075822
02,79423440320,20000110211409,20000110220545
02,79232142140,20000118024346,20000118040631
01,79041140432,20000120152017,20000120154551
02,79334434023,20000106174814,20000106184541
02,79420124142,20000105211242,20000105223206
02,79012113412,20000119135132,20000119153803
02,79304411100,20000112161545,20000112165506
01,79114143220,20000107013759,20000107024944
01,79333144020,20000122123344,20000122133224
01,79321314412,20000112081338,20000112100746
02,79431142240,20000111023544,20000111034350
02,79000442314,20000126150223,20000126155110
02,79003203414,20000110011633,20000110012750
01,79301441213,20000125125308,20000125131231
01,79020133344,20000130023943,20000130031420
02,79431203233,20000128140717,20000128155147
01,79013300320,20000112041909,20000112043137
01,79120331202,20000114150717,20000114160948
01,79241224344,20000126142227,20000126161432
01,79300434212,20000111064900,20000111065458
02,79223241221,20000119055143,20000119070954
01,79323334320,20000123164247,20000123182055
02,79113120331,20000104103450,20000104122723
02,79013412341,20000109162709,20000109180953
01,79310230020,20000111114724,20000111114749
02,79432404131,20000106165932,20000106180507
02,79031432103,20000124163012,20000124170241
01,79304100042,20000113212525,20000113215648
02,79430020401,20000131125022,20000131131233
02,79102410442,20000124034110,20000124045640
02,79220020430,20000126072846,20000126091435
02,79332013010,20000123061810,20000123063107
01,79400324321,20000131192947,20000131201135
02,79234232312,20000108015740,20000108023723
02,79243204421,20000113033107,20000113034751
02,79301420114,20000131110155,20000131122000
02,79412114330,20000128094439,20000128094754
01,79143413233,20000113033212,20000113050615
01,79342343221,20000109203715,20000109215634
01,79411041131,20000120012748,20000120030205
02,79203420334,20000127045619,20000127051450
02,79341332104,20000112142326,20000112150322
01,79141101021,20000116101901,20000116113547
01,79401400102,20000123184617,20000123200253
01,79123322240,20000130003810,20000130010026
01,79410023133,20000128055224,20000128060747
02,79114134303,20000123040501,20000123041712
01,79400202341,20000110042300,20000110062001
02,79130301324,20000122041129,20000122042554
02,79121441202,20000125132527,20000125143139
02,79400404344,20000123210553,20000123215527
02,79401331113,20000112043523,20000112053714
01,79301230420,20000106114207,20000106121118
01,79214121241,20000129124303,20000129133558
02,79331122012,20000111000600,20000111015236
02,79104243012,20000102150732,20000102155110
02,79201144314,20000123084148,20000123095946
01,79311213112,20000131043425,20000131054053
01,79431411332,20000128002549,20000128010746
02,79201141411,20000125211445,20000125221302
01,79412103121,20000131184725,20000131194823
01,79244422204,20000113013054,20000113020034
02,79010412023,20000121061316,20000121070222
02,79242424120,20000110142734,20000110154548
02,79202414013,20000101013312,20000101023629
01,79132121141,20000117043830,20000117062326
02,79010342204,20000118060338,20000118062931
01,79430434342,20000131030515,20000131045129
01,79004133340,20000108150903,20000108152731
01,79423140310,20000113010211,20000113023203
02,79142230413,20000107120814,20000107131051
02,79023000314,20000119152306,20000119155026
01,79444203223,20000118214601,20000118232252
01,79304232103,20000107044451,20000107063008
02,79341423420,20000114151558,20000114161919
02,79030000430,20000119000936,20000119003723
02,79233403130,20000130175932,20000130193340
02,79333131441,20000121070736,20000121085755
02,79010400214,20000125034422,20000125054225
01,79321441202,20000120055737,20000120071656
02,79012403303,20000131113549,20000131121351
01,79000433342,20000130180441,20000130194319
01,79000221032,20000119084417,20000119085351
01,79413021332,20000111081935,20000111093750
01,79143444240,20000108203453,20000108222606
01,79334134442,20000118100421,20000118102037
01,79113433022,20000101064836,20000101084515
02,79033103214,20000105113021,20000105121157
01,79121301103,20000124045946,20000124064404
01,79223034240,20000118123244,20000118131715
01,79314220114,20000128035554,20000128054822
02,79322100130,20000103154650,20000103163354
02,79140103233,20000114022917,20000114032026
01,79000112420,20000128191252,20000128194014
01,79403330030,20000128152104,20000128154101
02,79043340223,20000101124513,20000101140931
01,79411420024,20000118091036,20000118091202
01,79342022330,20000101150851,20000101160213
02,79244403131,20000104033339,20000104041553
01,79203210034,20000131041705,20000131053512
02,79201234242,20000119013935,20000119024008
01,79121442014,20000120182105,20000120201943
02,79024112222,20000125191703,20000125203547
02,79130300434,20000103094952,20000103105952
02,79033303311,20000120061154,20000120073105
01,79320231430,20000116142650,20000116151242
01,79343001214,20000125061252,20000125064127
02,79443310140,20000123165924,20000123181916
02,79342211001,20000119220210,20000119223825
02,79142304033,20000111032929,20000111042358
02,79221330120,20000107111535,20000107120335
02,79333030101,20000117001630,20000117021254
01,79002231440,20000110065320,20000110081215
02,79121120200,20000112041954,20000112051344
02,79142001022,20000106012849,20000106031935
01,79201042321,20000103163719,20000103164244
01,79302201311,20000108101634,20000108110624
02,79034141140,20000102103216,20000102110938
01,79243202242,20000119074437,20000119081828
02,79331103120,20000117013114,20000117020458
02,79210201032,20000104114624,20000104123056
02,79233114431,20000123114417,20000123124801
01,79103424312,20000116075613,20000116081004
02,79230340313,20000128130833,20000128131519
02,79032114131,20000127125216,20000127143120
02,79211310420,20000121205539,20000121223007
01,79040334443,20000117042933,20000117052034
01,79003344130,20000104060335,20000104080313
01,79343132412,20000101084438,20000101103923
01,79034344033,20000105203805,20000105205419
01,79323011040,20000119211415,20000119215117
02,79111033424,20000130120003,20000130123018
01,79400434003,20000118200049,20000118213144
02,79114344331,20000111183550,20000111184956
01,79220343401,20000113022555,20000113040140
02,79204102434,20000120194317,20000120213044
01,79033232234,20000118112753,20000118131443
01,79231310200,20000122142053,20000122145353
02,79332102140,20000124042920,20000124061038
01,79123123221,20000118162112,20000118163825
01,79213410431,20000106081011,20000106095351
02,79304232424,20000130040334,20000130052445
02,79202000400,20000109043406,20000109044950
01,79424400120,20000104030105,20000104044034
01,79110414110,20000113065122,20000113082931
01,79442242331,20000118124341,20000118135816
02,79141040112,20000116021831,20000116030933
01,79333221232,20000112142002,20000112144857
01,79112303301,20000102202200,20000102221718
02,79442223411,20000111061705,20000111065917
02,79114042144,20000117101302,20000117113753
02,79342101434,20000103001618,20000103004703
02,79022401402,20000130143421,20000130162629
01,79221431333,20000119183151,20000119190514
02,79214131424,20000121074456,20000121083049
02,79011440343,20000118181147,20000118181734
01,79012302103,20000116094413,20000116112649
01,79214143104,20000115051439,20000115064302
01,79310303402,20000131051729,20000131052045
02,79223143041,20000115191410,20000115201652
01,79300211404,20000128093939,20000128094154
01,79210021041,20000112061703,20000112081512
01,79234200220,20000125091022,20000125095605
02,79010014322,20000129083126,20000129093444
01,79334134112,20000101102323,20000101120618
02,79242012340,20000109040226,20000109053821
02,79010012002,20000131132849,20000131151453
02,79203221033,20000121192356,20000121202805
01,79334111001,20000108050330,20000108061121
02,79424430034,20000127103138,20000127103830
02,79230431321,20000128202503,20000128215647
01,79003032324,20000103124323,20000103125404
02,79413412200,20000107183122,20000107193241
02,79131334442,20000130211751,20000130231548
02,79042432100,20000106185516,20000106203751
02,79444113042,20000109104214,20000109115035
02,79413302003,20000125034937,20000125044619
02,79003331242,20000124140449,20000124160420
02,79333444214,20000119015415,20000119025204
02,79413100034,20000102082724,20000102085734
02,79141314100,20000112102128,20000112105325
01,79312001323,20000126223432,20000126233601
01,79222234131,20000107110543,20000107111811
02,79320013414,20000112015002,20000112034904
01,79440130332,20000110040959,20000110051926
02,79400303104,20000125065037,20000125083321
01,79332044122,20000120070524,20000120071829
01,79242200032,20000122134144,20000122144213
01,79301102132,20000120081457,20000120101448
02,79022010444,20000101074127,20000101092053
01,79314412202,20000112043348,20000112060414
